Dataset,Tamaño Ventana,Tiempo Medio,Fitnes Medio,Tipo de Cruce,Tipo de Mutacion,Tipo de Reemplazo
Heart_Rate_P1,225,0.5414169947306315,2.0324795678563765,1,2,1
Heart_Rate_P1,225,0.5460373560587565,2.028200053833685,1,2,2
Heart_Rate_P1,225,0.5392449378967286,2.028200053833685,1,2,3
Heart_Rate_P1,225,0.5409496704737345,2.0324795678563765,1,3,1
Heart_Rate_P1,225,0.5454712629318237,2.028200053833685,1,3,2
Heart_Rate_P1,225,0.5379486560821534,2.028200053833685,1,3,3
Heart_Rate_P1,225,0.5795691887537638,2.062235109556994,2,1,1
Heart_Rate_P1,225,0.5860315084457397,2.028200053833685,2,1,2
Heart_Rate_P1,225,0.5837946573893229,2.028200053833685,2,1,3
Heart_Rate_P1,225,0.5693763415018718,2.0397747110466056,2,2,1
Heart_Rate_P1,225,0.5774496714274089,2.028200053833685,2,2,2
Heart_Rate_P1,225,0.5620903015136719,2.028200053833685,2,2,3
Heart_Rate_P1,225,0.5704654693603516,2.0397747110466056,2,3,1
Heart_Rate_P1,225,0.5813194433848063,2.028200053833685,2,3,2
Heart_Rate_P1,225,0.5646836916605632,2.028200053833685,2,3,3
Heart_Rate_P1,200,0.7827159484227498,2.535401774958543,1,1,1
Heart_Rate_P1,200,0.8804735501607259,2.371702994081137,1,1,2
Heart_Rate_P1,200,0.8646316846211751,2.3826094283374206,1,1,3
Heart_Rate_P1,200,0.642495314280192,2.3880960660490116,1,2,1
Heart_Rate_P1,200,0.6352745691935221,2.3526277651855425,1,2,2
Heart_Rate_P1,200,0.6284355401992798,2.3526277651855425,1,2,3
Heart_Rate_P1,200,0.642018461227417,2.3880960660490116,1,3,1
Heart_Rate_P1,200,0.6357216199239095,2.3526277651855425,1,3,2
Heart_Rate_P1,200,0.626402219136556,2.3526277651855425,1,3,3
Heart_Rate_P1,200,0.9308896223704021,2.4961556529095286,2,1,1
Heart_Rate_P1,200,0.9002110481262207,2.3721574062545003,2,1,2
Heart_Rate_P1,200,0.9290625015894572,2.378886634761393,2,1,3
Heart_Rate_P1,200,0.6909695704778035,2.372092537051271,2,2,1
Heart_Rate_P1,200,0.6825555562973022,2.3526277651855425,2,2,2
Heart_Rate_P1,200,0.6567216873168945,2.3526277651855425,2,2,3
Heart_Rate_P1,200,0.6921523094177247,2.372092537051271,2,3,1
Heart_Rate_P1,200,0.6776959339777628,2.3526277651855425,2,3,2
Heart_Rate_P1,200,0.6621986389160156,2.3526277651855425,2,3,3
